C1,C2,C3,C4,r1_sing,r2_sing,a1_sing,a2_sing,r1,r2,a11,a22,a12,a21,N1_equilibrium,N2_equilibrium,outcome_single,outcome_pair
-2.06e-05,3.2,-6.000000000000001e-06,0.5918367346938775,[0.3125],[1.68965517],[-5.59966057e-05],[-1.6309691e-05],0.0,0.0,-2.06e-05,-6.000000000000001e-06,-2.5e-05,-2.5e-05,-0.0,-0.0,False,False
-2.06e-05,3.2,-6.000000000000001e-06,0.6836734693877551,[0.3125],[1.46268657],[-5.59966057e-05],[-1.6309691e-05],0.3888888874006812,0.12812510378557773,-7.150272175491191e-05,-6.549280546916103e-06,-2.5e-05,-2.5e-05,4187.29479531852,3579.4365098092126,False,False
-2.06e-05,3.2,-6.000000000000001e-06,0.7755102040816326,[0.3125],[1.28947368],[-5.59966057e-05],[-1.6309691e-05],0.44717042903301096,0.1263318037203987,-8.616262066975246e-05,-6.617588787554372e-06,-2.5e-05,-2.5e-05,3632.5613796276784,5367.176832822344,False,False
-2.06e-05,3.2,-6.000000000000001e-06,0.8673469387755102,[0.3125],[1.15294118],[-5.59966057e-05],[-1.6309691e-05],0.45311346567080923,0.12652973337078238,-8.781691764310162e-05,-6.695961919582047e-06,-2.5e-05,-2.5e-05,3494.007787345017,5851.2188626070965,False,False
-2.06e-05,3.2,-6.000000000000001e-06,0.9591836734693877,[0.3125],[1.04255319],[-5.59966057e-05],[-1.6309691e-05],0.44475634998223,0.12644067516281957,-8.549957419361461e-05,-6.773644686675442e-06,-2.5e-05,-2.5e-05,3236.0986408119234,6722.851765771103,False,False
-2.06e-05,3.2,-6.000000000000001e-06,1.0510204081632653,[0.3125],[0.95145631],[-5.59966057e-05],[-1.6309691e-05],0.5203630234424664,0.13022718276513942,-0.00010890247433112606,-6.8800842396937315e-06,-2.5e-05,-2.5e-05,2611.1908461857447,9439.915173682073,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.1428571428571428,[0.3125],[0.875],[-5.59966057e-05],[-1.6309691e-05],0.5060346873837828,0.12987676723490282,-0.00010402196465248104,-6.960073679001e-06,-2.5e-05,-2.5e-05,2778.970017812987,8678.430656821396,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.2346938775510203,[0.3125],[0.80991736],[-5.59966057e-05],[-1.6309691e-05],0.3944257714798193,0.1286419968236371,-7.278089900936297e-05,-7.032856512624148e-06,-2.5e-05,-2.5e-05,3907.5549170919894,4401.21646741631,False,False
-2.06e-05,3.2,-6.000000000000001e-06,1.3265306122448979,[0.3125],[0.75384615],[-5.59966057e-05],[-1.6309691e-05],1.4626396275592157,0.7573636253106661,-0.002221055659158628,-1.638597035912605e-05,-2.5e-05,-2.5e-05,140.6988603697465,46005.58509991282,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.4183673469387754,[0.3125],[0.70503597],[-5.59966057e-05],[-1.6309691e-05],0.4313750926160721,0.1288549823870449,-8.191575754480043e-05,-7.203184131410627e-06,-2.5e-05,-2.5e-05,3265.0737693727865,6556.564054329771,False,False
-2.06e-05,3.2,-6.000000000000001e-06,1.5102040816326532,[0.3125],[0.66216216],[-5.59966057e-05],[-1.6309691e-05],0.43439484404301093,0.12958011330239544,-8.271116316133675e-05,-7.296916672036009e-06,-2.5e-05,-2.5e-05,3250.1567999508998,6622.8237864937855,False,False
-2.06e-05,3.2,-6.000000000000001e-06,1.6020408163265307,[0.3125],[0.62420382],[-5.59966057e-05],[-1.6309691e-05],1.2590100000354827,0.6309525710735584,-0.0011576218795318425,-1.648698433199951e-05,-2.5e-05,-2.5e-05,269.94997718972525,37860.4000024614,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.6938775510204083,[0.3125],[0.59036145],[-5.59966057e-05],[-1.6309691e-05],1.2052196289159967,0.5983778214742586,-0.0009745676028046971,-1.653266677218888e-05,-2.5e-05,-2.5e-05,320.65502599920467,35708.78515602696,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.7857142857142858,[0.3125],[0.56],[-5.59966057e-05],[-1.6309691e-05],1.1566507900954743,0.5693643196919045,-0.0008342837765209801,-1.658471467873934e-05,-2.5e-05,-2.5e-05,374.5727877883396,33766.03160469707,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.8775510204081634,[0.3125],[0.5326087],[-5.59966057e-05],[-1.6309691e-05],1.1125350776863305,0.5433928403319551,-0.0007244431743548564,-1.6643291978552636e-05,-2.5e-05,-2.5e-05,431.3657869027948,32001.403108575578,False,True
-2.06e-05,3.2,-6.000000000000001e-06,1.969387755102041,[0.3125],[0.50777202],[-5.59966057e-05],[-1.6309691e-05],1.0722493260941832,0.5200399854877996,-0.0006368211960922171,-1.6708538042623675e-05,-2.5e-05,-2.5e-05,490.7185908992725,30389.973043720853,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.0612244897959187,[0.3125],[0.48514851],[-5.59966057e-05],[-1.6309691e-05],1.035282984058271,0.4989570055246252,-0.0005657750860629796,-1.6780573337618733e-05,-2.5e-05,-2.5e-05,552.3396269887128,28911.319362509515,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.1530612244897958,[0.3125],[0.46445498],[-5.59966057e-05],[-1.6309691e-05],1.0012138798628205,0.47985401066255456,-0.0005073370072532447,-1.685950399330898e-05,-2.5e-05,-2.5e-05,615.9613738513553,27548.555194779077,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.2448979591836737,[0.3125],[0.44545455],[-5.59966057e-05],[-1.6309691e-05],0.9696899694160266,0.4624880339417321,-0.0004586553139364541,-1.694542545551592e-05,-2.5e-05,-2.5e-05,681.3395386526095,26287.598776719802,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.336734693877551,[0.3125],[0.4279476],[-5.59966057e-05],[-1.6309691e-05],0.9404154166654899,0.4466538892494978,-0.0004176402471189948,-1.7038425355095596e-05,-2.5e-05,-2.5e-05,748.2516404178201,25116.61666616793,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.428571428571429,[0.3125],[0.41176471],[-5.59966057e-05],[-1.6309691e-05],0.9131398547920584,0.43217708798812954,-0.000382733380051564,-1.713858573461777e-05,-2.5e-05,-2.5e-05,816.4952844205237,24025.59419158513,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.5204081632653064,[0.3125],[0.39676113],[-5.59966057e-05],[-1.6309691e-05],0.8876500131008533,0.41890829150016007,-0.000352754066167515,-1.7245984724438982e-05,-2.5e-05,-2.5e-05,885.886315621186,23006.00052413285,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.612244897959184,[0.3125],[0.3828125],[-5.59966057e-05],[-1.6309691e-05],0.8637631238453345,0.4067189242767781,-0.0003267950029769075,-1.7360697796468993e-05,-2.5e-05,-2.5e-05,956.256971960077,22050.524953878103,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.7040816326530615,[0.3125],[0.36981132],[-5.59966057e-05],[-1.6309691e-05],0.8413216833197176,0.3954976735570616,-0.00030414983626147476,-1.748279866405029e-05,-2.5e-05,-2.5e-05,1027.4541122009477,21152.86733310482,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.795918367346939,[0.3125],[0.35766423],[-5.59966057e-05],[-1.6309691e-05],0.8201892535381738,0.38514767263570476,-0.0002842620963703185,-1.761235987667599e-05,-2.5e-05,-2.5e-05,1099.337561844871,20307.570143580644,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.8877551020408165,[0.3125],[0.34628975],[-5.59966057e-05],[-1.6309691e-05],0.8002470712568643,0.37558421765490013,-0.0002666886048537404,-1.7749453203441313e-05,-2.5e-05,-2.5e-05,1171.7785998681309,19509.882850422524,False,True
-2.06e-05,3.2,-6.000000000000001e-06,2.979591836734694,[0.3125],[0.33561644],[-5.59966057e-05],[-1.6309691e-05],0.7813912879924718,0.366732903245086,-0.00025107286539253375,-1.789414982482964e-05,-2.5e-05,-2.5e-05,1244.6585954530533,18755.65151986509,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.0714285714285716,[0.3125],[0.3255814],[-5.59966057e-05],[-1.6309691e-05],0.7635307092112255,0.3585280902090321,-0.00023712545457292079,-1.8046520374442236e-05,-2.5e-05,-2.5e-05,1317.8677951958678,18041.228368335695,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.163265306122449,[0.3125],[0.31612903],[-5.59966057e-05],[-1.6309691e-05],0.7465849289366482,0.3509116386640818,-0.00022460938984374457,-1.820663487696726e-05,-2.5e-05,-2.5e-05,1391.3042558981651,17363.39715729425,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.2551020408163267,[0.3125],[0.30721003],[-5.59966057e-05],[-1.6309691e-05],0.7304827819384297,0.3438318542303851,-0.00021332908597570117,-1.8374562579734646e-05,-2.5e-05,-2.5e-05,1464.8729148752977,16719.311277500852,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.3469387755102042,[0.3125],[0.29878049],[-5.59966057e-05],[-1.6309691e-05],0.7151610516265936,0.3372426074946263,-0.00020312193038126038,-1.8550371744844553e-05,-2.5e-05,-2.5e-05,1538.4847879883941,16106.44206512747,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.438775510204082,[0.3125],[0.29080119],[-5.59966057e-05],[-1.6309691e-05],0.7005633855547966,0.33110259406503156,-0.0001938517922395325,-1.873412938263991e-05,-2.5e-05,-2.5e-05,1612.056284810891,15522.535422128125,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.5306122448979593,[0.3125],[0.28323699],[-5.59966057e-05],[-1.6309691e-05],0.6866393804597718,0.3253747099789364,-0.00018540397504365094,-1.8925900948649157e-05,-2.5e-05,-2.5e-05,1685.508630128282,14965.575218544376,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.622448979591837,[0.3125],[0.27605634],[-5.59966057e-05],[-1.6309691e-05],0.6733438066667989,0.32002552255492184,-0.0001776812575423117,-1.9125750042469055e-05,-2.5e-05,-2.5e-05,1758.7673811108973,14433.752266664656,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.7142857142857144,[0.3125],[0.26923077],[-5.59966057e-05],[-1.6309691e-05],0.6606359474833072,0.31502481997988774,-0.0001706007630416889,-1.9333738097268803e-05,-2.5e-05,-2.5e-05,1831.7620298439851,13925.437899245217,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.806122448979592,[0.3125],[0.26273458],[-5.59966057e-05],[-1.6309691e-05],0.6484790343182308,0.31034522648453333,-0.00016409146497364162,-1.954992407289591e-05,-2.5e-05,-2.5e-05,1904.42568135292,13439.161373264185,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.8979591836734695,[0.3125],[0.2565445],[-5.59966057e-05],[-1.6309691e-05],0.636839761740806,0.30596187256234303,-0.0001580921851758721,-1.9774364176393994e-05,-2.5e-05,-2.5e-05,1976.694797766664,12973.590469443816,False,True
-2.06e-05,3.2,-6.000000000000001e-06,3.989795918367347,[0.3125],[0.25063939],[-5.59966057e-05],[-1.6309691e-05],0.6256878693824816,0.3018521111916829,-0.00015254997660749632,-2.00071116012163e-05,-2.5e-05,-2.5e-05,2048.5089997879186,12527.514775383559,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.081632653061225,[0.3125],[0.245],[-5.59966057e-05],[-1.6309691e-05],0.6149957808390735,0.29799527292966405,-0.00014741880866243185,-2.0248216299055456e-05,-2.5e-05,-2.5e-05,2119.8109171678007,12099.831233623176,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.173469387755102,[0.3125],[0.2396088],[-5.59966057e-05],[-1.6309691e-05],0.6047382902662022,0.2943724539683572,-0.0001426584917775626,-2.0497724796805727e-05,-2.5e-05,-2.5e-05,2190.5460804108066,11689.53161062181,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.26530612244898,[0.3125],[0.23444976],[-5.59966057e-05],[-1.6309691e-05],0.5948922900602138,0.290966331922387,-0.00013823379301577637,-2.075568004245037e-05,-2.5e-05,-2.5e-05,2260.6628464623745,11295.691602555125,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.357142857142858,[0.3125],[0.2295082],[-5.59966057e-05],[-1.6309691e-05],0.5854365335624526,0.2877610055082383,-0.00013411370476918257,-2.102212130867047e-05,-2.5e-05,-2.5e-05,2330.112351659346,10917.461342119417,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.448979591836735,[0.3125],[0.22477064],[-5.59966057e-05],[-1.6309691e-05],0.5763514277432182,0.2847418543438788,-0.00013027083696976906,-2.129708413226862e-05,-2.5e-05,-2.5e-05,2398.8484857565027,10554.057109602218,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.540816326530613,[0.3125],[0.22022472],[-5.59966057e-05],[-1.6309691e-05],0.5676188520734813,0.28189541613348157,-0.00012668090966197278,-2.158060030678662e-05,-2.5e-05,-2.5e-05,2466.8278813829656,10204.754083214804,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.63265306122449,[0.3125],[0.21585903],[-5.59966057e-05],[-1.6309691e-05],0.5592219997518924,0.2792092786782754,-0.00012332232731498312,-2.187269792123207e-05,-2.5e-05,-2.5e-05,2534.009913831594,9868.87998955761,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.724489795918368,[0.3125],[0.21166307],[-5.59966057e-05],[-1.6309691e-05],0.5511452384141718,0.27667198461853687,-0.00012017582019006683,-2.2173401443669474e-05,-2.5e-05,-2.5e-05,2600.3567066422097,9545.80953626813,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.816326530612245,[0.3125],[0.20762712],[-5.59966057e-05],[-1.6309691e-05],0.543373988158113,0.274272947122555,-0.00011722414108687908,-2.248273184696517e-05,-2.5e-05,-2.5e-05,2665.833139002281,9234.959526305276,False,True
-2.06e-05,3.2,-6.000000000000001e-06,4.908163265306123,[0.3125],[0.2037422],[-5.59966057e-05],[-1.6309691e-05],0.5358946141892127,0.27200237502686225,-0.00011445180772941563,-2.2800706775626386e-05,-2.5e-05,-2.5e-05,2730.4068515526824,8935.784567689043,True,True
-2.06e-05,3.2,-6.000000000000001e-06,5.0,[0.3125],[0.2],[-5.59966057e-05],[-1.6309691e-05],0.5286943326220305,0.26985120618749475,-0.00011184488323119191,-2.3127340756197687e-05,-2.5e-05,-2.5e-05,2794.0482477445257,8647.773304429107,True,True
-2.06e-05,3.2,-7.000000000000001e-06,0.5,[0.3125],[2.],[-5.59966057e-05],[-1.90279728e-05],0.42417310302296557,0.13095908590003863,-8.004948496206232e-05,-7.4736962698525065e-06,-2.5e-05,-2.5e-05,3883.9833927350255,4530.489313332928,False,False
-2.06e-05,3.2,-7.000000000000001e-06,0.5918367346938775,[0.3125],[1.68965517],[-5.59966057e-05],[-1.90279728e-05],2.5323114165891347,1.6897698986539365,-0.06809694351880231,-1.9029264827271095e-05,-2.5e-05,-2.5e-05,4.589045908135416,88792.45666310586,False,True
-2.06e-05,3.2,-7.000000000000001e-06,0.6836734693877551,[0.3125],[1.46268657],[-5.59966057e-05],[-1.90279728e-05],2.2338665985704997,1.4629847098746445,-0.026203917231373625,-1.9031851709245802e-05,-2.5e-05,-2.5e-05,11.925697868137018,76854.66394829874,False,True
-2.06e-05,3.2,-7.000000000000001e-06,0.7755102040816326,[0.3125],[1.28947368],[-5.59966057e-05],[-1.90279728e-05],2.0058693216661005,1.2900921009906927,-0.01263306554392628,-1.903710058520703e-05,-2.5e-05,-2.5e-05,24.736672100737987,67734.7728671546,False,True
-2.06e-05,3.2,-7.000000000000001e-06,0.8673469387755102,[0.3125],[1.15294118],[-5.59966057e-05],[-1.90279728e-05],0.3987100417098771,0.13226095278666533,-7.37855718619184e-05,-7.850885135671824e-06,-2.5e-05,-2.5e-05,3856.1894679648817,4567.155864327225,False,False
-2.06e-05,3.2,-7.000000000000001e-06,0.9591836734693877,[0.3125],[1.04255319],[-5.59966057e-05],[-1.90279728e-05],0.4536476276208254,0.133113098628991,-8.796715306570873e-05,-7.953324839046653e-06,-2.5e-05,-2.5e-05,3754.179759809369,4936.12488213955,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.0510204081632653,[0.3125],[0.95145631],[-5.59966057e-05],[-1.90279728e-05],0.40149499007147416,0.13295751772495942,-7.444607546381786e-05,-8.049831935243067e-06,-2.5e-05,-2.5e-05,3575.622624975923,5412.15673209536,False,False
-2.06e-05,3.2,-7.000000000000001e-06,1.1428571428571428,[0.3125],[0.875],[-5.59966057e-05],[-1.90279728e-05],1.4574337636828605,0.878576559103877,-0.002184362099465598,-1.9105908737088597e-05,-2.5e-05,-2.5e-05,143.06236128473031,45797.35055329765,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.2346938775510203,[0.3125],[0.80991736],[-5.59966057e-05],[-1.90279728e-05],1.370424418805635,0.8146421830134664,-0.0016534994767528515,-1.913930099684375e-05,-2.5e-05,-2.5e-05,188.99310481845558,42316.97675513688,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.3265306122448979,[0.3125],[0.75384615],[-5.59966057e-05],[-1.90279728e-05],1.295075680196285,0.7598592936606994,-0.0012992380450517257,-1.9180358547361183e-05,-2.5e-05,-2.5e-05,240.5255920334019,39303.02720871596,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.4183673469387754,[0.3125],[0.70503597],[-5.59966057e-05],[-1.90279728e-05],1.2291091463010244,0.7124623616974715,-0.0010519915321296194,-1.9229460398563808e-05,-2.5e-05,-2.5e-05,297.05562311835797,36664.36584836096,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.5102040816326532,[0.3125],[0.66216216],[-5.59966057e-05],[-1.90279728e-05],1.1708057700071584,0.671111779296749,-0.0008729423699158026,-1.9286895919014423e-05,-2.5e-05,-2.5e-05,357.98468572097073,34332.230802413214,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.6020408163265307,[0.3125],[0.62420382],[-5.59966057e-05],[-1.90279728e-05],1.1188447005320556,0.6347724093763472,-0.0007392189216707059,-1.9352884109472658e-05,-2.5e-05,-2.5e-05,422.7435078038755,32253.788021999324,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.6938775510204083,[0.3125],[0.59036145],[-5.59966057e-05],[-1.90279728e-05],1.0721946520765808,0.6026315570879159,-0.0006367097896036545,-1.9427589892061517e-05,-2.5e-05,-2.5e-05,490.8044529611288,30387.786083806546,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.7857142857142858,[0.3125],[0.56],[-5.59966057e-05],[-1.90279728e-05],1.030038899192209,0.5740421671265161,-0.0005563599924733809,-1.951113732685707e-05,-2.5e-05,-2.5e-05,561.6866852545854,28701.555968462784,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.8775510204081634,[0.3125],[0.5326087],[-5.59966057e-05],[-1.90279728e-05],0.9917223752638027,0.5484826173729753,-0.0004921594142130505,-1.9603620076843745e-05,-2.5e-05,-2.5e-05,634.9568676133661,27168.895009946198,False,True
-2.06e-05,3.2,-7.000000000000001e-06,1.969387755102041,[0.3125],[0.50777202],[-5.59966057e-05],[-1.90279728e-05],0.3716995941762809,0.13696278791014938,-6.767587583245842e-05,-9.167301667929512e-06,-2.5e-05,-2.5e-05,3610.0107985957698,5095.558064667248,False,False
-2.06e-05,3.2,-7.000000000000001e-06,2.0612244897959187,[0.3125],[0.48514851],[-5.59966057e-05],[-1.90279728e-05],0.9245771218836664,0.5048273249746247,-0.0003970006292995215,-1.9815661193369477e-05,-2.5e-05,-2.5e-05,787.1524046481461,24483.08487534883,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.1530612244897958,[0.3125],[0.46445498],[-5.59966057e-05],[-1.90279728e-05],0.8949523977663018,0.4860906074479797,-0.00036109415758080903,-1.99353190962565e-05,-2.5e-05,-2.5e-05,865.4252455954517,23298.09591035389,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.2448979591836737,[0.3125],[0.44545455],[-5.59966057e-05],[-1.90279728e-05],0.8675387391334385,0.4690738709157673,-0.00033076727817887196,-2.0064119584404594e-05,-2.5e-05,-2.5e-05,944.7730190170515,22201.549565453308,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.336734693877551,[0.3125],[0.4279476],[-5.59966057e-05],[-1.90279728e-05],0.8420832254922201,0.45357143131501226,-0.00030489193348218067,-2.0202093724443053e-05,-2.5e-05,-2.5e-05,1024.9533216702903,21183.329020767276,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.428571428571429,[0.3125],[0.41176471],[-5.59966057e-05],[-1.90279728e-05],0.8183716152906533,0.4394084665800973,-0.0002826135013891996,-2.034926913423653e-05,-2.5e-05,-2.5e-05,1105.7504275088766,20234.86461239062,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.5204081632653064,[0.3125],[0.39676113],[-5.59966057e-05],[-1.90279728e-05],0.7962212214433708,0.42643543235555087,-0.0002632749660764027,-2.050567124269037e-05,-2.5e-05,-2.5e-05,1186.9719505361907,19348.848857292545,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.612244897959184,[0.3125],[0.3828125],[-5.59966057e-05],[-1.90279728e-05],0.7754753011538056,0.414523646861978,-0.00024636447361028034,-2.0671324099777295e-05,-2.5e-05,-2.5e-05,1268.4458737729672,18519.012046343858,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.7040816326530615,[0.3125],[0.36981132],[-5.59966057e-05],[-1.90279728e-05],0.7559985975875415,0.4035617692624465,-0.0002314784054254269,-2.0846250854805e-05,-2.5e-05,-2.5e-05,1350.0179397678453,17739.943903774423,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.795918367346939,[0.3125],[0.35766423],[-5.59966057e-05],[-1.90279728e-05],0.7376737661148014,0.3934529681373334,-0.00021829494942749418,-2.103047401403528e-05,-2.5e-05,-2.5e-05,1431.5493822938777,17006.95064415995,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.8877551020408165,[0.3125],[0.34628975],[-5.59966057e-05],[-1.90279728e-05],0.7203984872506008,0.3841126268993442,-0.00020655489966261268,-2.1224015500036264e-05,-2.5e-05,-2.5e-05,1512.9149708775567,16315.9394897169,False,True
-2.06e-05,3.2,-7.000000000000001e-06,2.979591836734694,[0.3125],[0.33561644],[-5.59966057e-05],[-1.90279728e-05],0.7040831170334421,0.37546647177791,-0.00019604751440841994,-2.142689660027048e-05,-2.5e-05,-2.5e-05,1594.001336579291,15663.324681334907,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.0714285714285716,[0.3125],[0.3255814],[-5.59966057e-05],[-1.90279728e-05],0.6886487613536704,0.36744903403403206,-0.00018659996710504226,-2.1639137809311018e-05,-2.5e-05,-2.5e-05,1674.7055470506023,15045.95045453585,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.163265306122449,[0.3125],[0.31612903],[-5.59966057e-05],[-1.90279728e-05],0.6740256877865615,0.36000237975405736,-0.00017806938482251063,-2.186075864925938e-05,-2.5e-05,-2.5e-05,1754.9339001093051,14461.027511597124,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.2551020408163267,[0.3125],[0.30721003],[-5.59966057e-05],[-1.90279728e-05],0.6601520077610865,0.3530750540256806,-0.0001703367739473347,-2.2091777444914597e-05,-2.5e-05,-2.5e-05,1834.6009071361939,13906.080310346135,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.3469387755102042,[0.3125],[0.29878049],[-5.59966057e-05],[-1.90279728e-05],0.6469725770849822,0.34662119881969417,-0.00016330233887953922,-2.2332211090892716e-05,-2.5e-05,-2.5e-05,1913.6284400397094,13378.903083203744,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.438775510204082,[0.3125],[0.29080119],[-5.59966057e-05],[-1.90279728e-05],0.6344380737411486,0.34059981240037623,-0.00015688184019422893,-2.258207483595746e-05,-2.5e-05,-2.5e-05,1991.9450180832193,12877.522949541053,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.5306122448979593,[0.3125],[0.28323699],[-5.59966057e-05],[-1.90279728e-05],0.6225042206959489,0.33497412455472714,-0.00015100373657258572,-2.2841382093512965e-05,-2.5e-05,-2.5e-05,2069.48521336738,12400.168827830385,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.622448979591837,[0.3125],[0.27605634],[-5.59966057e-05],[-1.90279728e-05],0.6111311279643242,0.32971106692844915,-0.0001456069233745357,-2.3110144269804742e-05,-2.5e-05,-2.5e-05,2146.1891561264965,11945.245118438159,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.7142857142857144,[0.3125],[0.26923077],[-5.59966057e-05],[-1.90279728e-05],0.6002827333233057,0.3247808223100541,-0.0001406389295217642,-2.338837064010587e-05,-2.5e-05,-2.5e-05,2222.002123196849,11511.309332872543,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.806122448979592,[0.3125],[0.26273458],[-5.59966057e-05],[-1.90279728e-05],0.5899263251262218,0.3201564393226481,-0.0001360544694479068,-2.3676068260803444e-05,-2.5e-05,-2.5e-05,2296.874195036245,11097.0530052791,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.8979591836734695,[0.3125],[0.2565445],[-5.59966057e-05],[-1.90279728e-05],0.5800321336872485,0.31581350182994705,-0.00013181427227786755,-2.397324193148663e-05,-2.5e-05,-2.5e-05,2370.7599685217015,10701.285347642413,False,True
-2.06e-05,3.2,-7.000000000000001e-06,3.989795918367347,[0.3125],[0.25063939],[-5.59966057e-05],[-1.90279728e-05],0.5705729802464878,0.3117298440467452,-0.00012788412910631357,-2.427989419466777e-05,-2.5e-05,-2.5e-05,2443.6183144364654,10322.919209461701,False,True
-2.06e-05,3.2,-7.000000000000001e-06,4.081632653061225,[0.3125],[0.245],[-5.59966057e-05],[-1.90279728e-05],0.5615239745342984,0.30788530424885546,-0.0001242341130848295,-2.4596025387608512e-05,-2.5e-05,-2.5e-05,2515.4121700913365,9960.958981608597,False,True
-2.06e-05,3.2,-7.000000000000001e-06,4.173469387755102,[0.3125],[0.2396088],[-5.59966057e-05],[-1.90279728e-05],0.5528622536788841,0.30426151092439463,-0.00012083793740562397,-2.492163373028084e-05,-2.5e-05,-2.5e-05,2586.108358920705,9614.490147178522,False,True
-2.06e-05,3.2,-7.000000000000001e-06,4.26530612244898,[0.3125],[0.23444976],[-5.59966057e-05],[-1.90279728e-05],0.5445667558284506,0.3008416965183596,-0.00011767242378817942,-2.5256715458245566e-05,-2.5e-05,-2.5e-05,2655.677430161875,9282.670232869566,True,True
-2.06e-05,3.2,-7.000000000000001e-06,4.357142857142858,[0.3125],[0.2295082],[-5.59966057e-05],[-1.90279728e-05],0.5366180238906358,0.29761053454322856,-0.00011471706038289293,-2.560126498780425e-05,-2.5e-05,-2.5e-05,2724.093512875901,8964.720955416169,True,True
-2.06e-05,3.2,-7.000000000000001e-06,4.448979591836735,[0.3125],[0.22477064],[-5.59966057e-05],[-1.90279728e-05],0.5289980347674377,0.294553996693365,-0.00011195363216545643,-2.5955275118198966e-05,-2.5e-05,-2.5e-05,2791.3341796065456,8659.921390916012,True,True
-2.06e-05,3.2,-7.000000000000001e-06,4.540816326530613,[0.3125],[0.22022472],[-5.59966057e-05],[-1.90279728e-05],0.5216900505592645,0.2916592269943579,-0.0001093659105394518,-2.631873725768792e-05,-2.5e-05,-2.5e-05,2857.3803159065433,8367.602022105557,True,True
-2.06e-05,3.2,-7.000000000000001e-06,4.63265306122449,[0.3125],[0.21585903],[-5.59966057e-05],[-1.90279728e-05],0.5146784885139598,0.28891443065676453,-0.00010693939146175975,-2.6691641679066208e-05,-2.5e-05,-2.5e-05,2922.215992791708,8087.139540999693,True,True
-2.06e-05,3.2,-7.000000000000001e-06,4.724489795918368,[0.3125],[0.21166307],[-5.59966057e-05],[-1.90279728e-05],0.5079488075685363,0.286308775456325,-0.00010466107371985655,-2.7073977783545235e-05,-2.5e-05,-2.5e-05,2985.828339917458,7817.952302783933,True,True
